timestamp,ticker,open,high,low,close,volume,y_true,EMA,RSI,date,published_utc,description,sentiment_polygon
31-05-2024 04:00,GOOG,173.4,174.42,170.97,173.96,25377188,up,175.2865338,42.96675192,31-05-2024,2024-05-31 22:00:07+00:00,"AppFolio (APPF) closed at $228.32 in the latest trading session, marking a -0.6% move from the prior day.",positive
31-05-2024 04:00,GOOG,173.4,174.42,170.97,173.96,25377188,up,175.2865338,42.96675192,31-05-2024,2024-05-31 20:05:00+00:00,"VANCOUVER, British Columbia, May  31, 2024  (GLOBE NEWSWIRE) -- Metasphere Labs Inc. (formerly Looking Glass Labs Ltd., ""Metasphere Labs"" or the ""Company"") (Cboe Canada: LABZ) (OTC: LABZF) (FRA: H1N) is pleased to provide further details on its innovative carbon aware routing protocol initiative. In response to the significant environmental impact of the Internet's growing energy demands, Metasphere Labs has chosen to build the reference design for its carbon aware routing protocol with a focus on NVIDIA-based GPU clusters and their typical data center architectures.",neutral
31-05-2024 04:00,GOOG,173.4,174.42,170.97,173.96,25377188,up,175.2865338,42.96675192,31-05-2024,2024-05-31 15:31:36+00:00,PPL (PPL) reported earnings 30 days ago. What's next for the stock? We take a look at earnings estimates for some clues.,positive
31-05-2024 04:00,GOOG,173.4,174.42,170.97,173.96,25377188,up,175.2865338,42.96675192,31-05-2024,2024-05-31 13:35:05+00:00,Is it a good or bad thing when a stock surpasses resistance at the 20-day simple moving average?,positive
31-05-2024 04:00,GOOG,173.4,174.42,170.97,173.96,25377188,up,175.2865338,42.96675192,31-05-2024,2024-05-31 13:00:14+00:00,"Recently, Zacks.com users have been paying close attention to Broadcom Inc. (AVGO). This makes it worthwhile to examine what the stock has in store.",positive
31-05-2024 04:00,META,465.8,469.12,454.4601,466.83,16098031,up,470.1658393,51.92802057,31-05-2024,2024-05-31 13:35:05+00:00,Is it a good or bad thing when a stock surpasses resistance at the 20-day simple moving average?,positive
31-05-2024 04:00,MSFT,416.75,416.75,404.51,415.13,43999851,down,421.0693344,19.45445188,31-05-2024,2024-05-31 21:50:08+00:00,"In the closing of the recent trading day, Silicon Motion (SIMO) stood at $78.09, denoting a -0.09% change from the preceding trading day.",neutral
31-05-2024 04:00,MSFT,416.75,416.75,404.51,415.13,43999851,down,421.0693344,19.45445188,31-05-2024,2024-05-31 17:01:00+00:00,"Gilead Sciences, Inc.'s (GILD) confirmatory TROPiCS-04 study on Trodelvy in locally advanced or metastatic urothelial cancer fails to achieve its primary endpoint.",neutral
31-05-2024 04:00,MSFT,416.75,416.75,404.51,415.13,43999851,down,421.0693344,19.45445188,31-05-2024,2024-05-31 16:10:02+00:00,Lululemon (LULU) has an impressive earnings surprise history and currently possesses the right combination of the two key ingredients for a likely beat in its next quarterly report.,neutral
31-05-2024 04:00,MSFT,416.75,416.75,404.51,415.13,43999851,down,421.0693344,19.45445188,31-05-2024,2024-05-31 16:00:11+00:00,"Lantheus Holdings (LNTH) has been upgraded to a Zacks Rank #1 (Strong Buy), reflecting growing optimism about the company's earnings prospects. This might drive the stock higher in the near term.",negative
31-05-2024 04:00,MSFT,416.75,416.75,404.51,415.13,43999851,down,421.0693344,19.45445188,31-05-2024,2024-05-31 14:16:00+00:00,Investors are optimistic about DaVita's (DVA) strength in kidney care.,positive
31-05-2024 04:00,MSFT,416.75,416.75,404.51,415.13,43999851,down,421.0693344,19.45445188,31-05-2024,2024-05-31 14:00:39+00:00,"Providing a diverse range of perspectives from bullish to bearish, 23 analysts have published ratings on MasTec (NYSE:MTZ) in the last three months.
The following table provides a quick overview of their recent ratings, highlighting the changing sentiments over the past 30 days and comparing them to the preceding months.




Bullish
Somewhat Bullish
Indifferent
Somewhat Bearish
Bearish




Total Ratings
12
6
5
0
0


Last 30D
1
0
0
0
0


1M Ago
5
3
3
0
0


2M Ago
1
0
0
0
0


3M Ago
5
3
2
0
0



Analysts' evaluations of 12-month price targets offer additional insights, showcasing an average target of $108.0, with a high estimate of $132.00 and a low estimate of $70.00. Observing a 16.82% increase, the current average has risen from the previous average price target of $92.45. 

Interpreting Analyst Ratings: A Closer Look
The standing of MasTec among financial experts is revealed through an in-depth exploration of recent analyst actions. The summary below outlines key analysts, their recent evaluations, and adjustments to ratings and price targets.



Analyst
Analyst Firm
Action Taken
Rating
Current Price Target
Prior Price Target




Alex Rygiel
B. Riley Securities
Raises
Buy
$132.00
$120.00


Neil Mehta
Goldman Sachs
Raises
Neutral
$109.00
$88.00


Sangita Jain
Keybanc
Raises
Overweight
$120.00
$113.00


Brent Thielman
DA Davidson
Raises
Buy
$120.00
$100.00


Stanley Elliott
Stifel
Raises
Buy
$120.00
$100.00


Alex Rygiel
B. Riley Securities
Raises
Buy
$120.00
$104.00


Christian Schwab
Craig-Hallum
Raises
Buy
$125.00
$96.00


Marc Bianchi
TD Cowen
Raises
Buy
$110.00
$105.00


Adam Seiden
Barclays
Raises
Overweight
$130.00
$106.00


Sangita Jain
Keybanc
Raises
Overweight
$113.00
$104.00


Jamie Cook
Truist Securities
Raises
Hold
$109.00
$96.00


Andrew Wittmann
Baird
Raises
Neutral
$110.00
$89.00


Andrew Kaplowitz
Citigroup
Raises
Buy
$104.00
$99.00


Jamie Cook
Truist Securities
Announces
Hold
$96.00
-


Alex Rygiel
B. Riley Securities
Raises
Buy
$104.00
$83.00


Adam Seiden
Barclays
Raises
Overweight
$106.00
$55.00


Brent Thielman
DA Davidson
Raises
Buy
$100.00
$70.00


Brent Thielman
DA Davidson
Maintains
Buy
$70.00
-


Andrew Kaplowitz
Citigroup
Raises
Buy
$99.00
$74.00


Christian Schwab
Craig-Hallum
Announces
Buy
$96.00
-


Marc Bianchi
TD Cowen
Raises
Outperform
$105.00
$85.00


Andrew Wittmann
Baird
Raises
Neutral
$89.00
$70.00


Sangita Jain
Keybanc
Raises
Overweight
$97.00
$92.00



Key Insights:

Action Taken: Analysts frequently update their recommendations based on evolving market ...Full story available on Benzinga.com",neutral
31-05-2024 04:00,MSFT,416.75,416.75,404.51,415.13,43999851,down,421.0693344,19.45445188,31-05-2024,2024-05-31 13:40:11+00:00,"Whether you're a value, growth, or momentum investor, finding strong stocks becomes easier with the Zacks Style Scores, a top feature of the Zacks Premium research service.",positive
31-05-2024 04:00,MSFT,416.75,416.75,404.51,415.13,43999851,down,421.0693344,19.45445188,31-05-2024,2024-05-31 13:00:14+00:00,"Zacks.com users have recently been watching Hologic (HOLX) quite a bit. Thus, it is worth knowing the facts that could determine the stock's prospects.",positive
03-06-2024 04:00,GOOG,173.88,175.86,172.45,174.42,19083409,up,174.9976892,36.37660485,03-06-2024,2024-06-03 14:51:00+00:00,NVR (NVR) saw its shares surge in the last session with trading volume being higher than average. The latest trend in earnings estimate revisions could translate into further price increase in the near term.,bearish
03-06-2024 04:00,GOOG,173.88,175.86,172.45,174.42,19083409,up,174.9976892,36.37660485,03-06-2024,2024-06-03 14:07:00+00:00,McDonald's stock hasn't looked this cheap in years.,positive
03-06-2024 04:00,GOOG,173.88,175.86,172.45,174.42,19083409,up,174.9976892,36.37660485,03-06-2024,2024-06-03 12:42:00+00:00,"NEW YORK, June  03, 2024  (GLOBE NEWSWIRE) -- EXL [NASDAQ: EXLS], a leading data analytics and digital operations and solutions company, today announced that it has been named a Leader in the 2024 Gartner Magic Quadrant for Finance and Accounting (F&A) Business Process Outsourcing (BPO).",positive
03-06-2024 04:00,GOOG,173.88,175.86,172.45,174.42,19083409,up,174.9976892,36.37660485,03-06-2024,2024-06-03 12:18:30+00:00,"Top Wall Street analysts changed their outlook on these top names. For a complete view of all analyst rating changes, including upgrades and downgrades, please see our analyst ratings page.

RBC Capital boosted the price target for Kimberly-Clark Corporation (NYSE:KMB) from $126 to $165. RBC Capital analyst Nik Modi upgraded the stock from Sector Perform to Outperform. Kimberly-Clark shares rose 2.8% to close at $133.30 on Friday. See how other analysts view this stock.
Needham cut the price target for SentinelOne, Inc. (NYSE:S) from $31 to $25. Needham analyst Alex Henderson maintained a Buy rating. SentinelOne shares dipped 13.3% to close at $16.83 on Friday. See how other analysts view this stock.
Piper Sandler lowered Autodesk, Inc. (NASDAQ:ADSK) price target from $260 to $239. Piper Sandler analyst Clarke Jeffries maintained a Neutral rating. Autodesk shares rose 0.9% to close at $201.70 on Friday. See how other analysts view this stock.
Baird cut the price target for The Boeing Company (NYSE:Full story available on Benzinga.com",neutral
03-06-2024 04:00,GOOG,173.88,175.86,172.45,174.42,19083409,up,174.9976892,36.37660485,03-06-2024,2024-06-03 11:30:00+00:00,"TORONTO, June  03, 2024  (GLOBE NEWSWIRE) -- Venus Concept Inc. (“Venus Concept” or the “Company”) (NASDAQ: VERO), a global medical aesthetic technology leader, today announced that it has received a medical device license issued by Health Canada to market the Venus Versa Pro system in Canada.",positive
03-06-2024 04:00,NVDA,113.621,115,112.003,115,435020680,up,111.1381835,72.55088554,03-06-2024,2024-06-03 21:50:11+00:00,"AZZ (AZZ) closed the most recent trading day at $82.50, moving -1.65% from the previous trading session.",positive
03-06-2024 04:00,NVDA,113.621,115,112.003,115,435020680,up,111.1381835,72.55088554,03-06-2024,2024-06-03 20:30:00+00:00,Nyxoah to Participate in the Jefferies Global Healthcare Conference,positive
03-06-2024 04:00,NVDA,113.621,115,112.003,115,435020680,up,111.1381835,72.55088554,03-06-2024,2024-06-03 16:00:10+00:00,Does Louisiana-Pacific (LPX) have what it takes to be a top stock pick for momentum investors? Let's find out.,positive
03-06-2024 04:00,NVDA,113.621,115,112.003,115,435020680,up,111.1381835,72.55088554,03-06-2024,2024-06-03 16:00:09+00:00,"Morgan Stanley Direct Lending Fund (MSDL) might move higher on growing optimism about its earnings prospects, which is reflected by its upgrade to a Zacks Rank #1 (Strong Buy).",positive
03-06-2024 04:00,NVDA,113.621,115,112.003,115,435020680,up,111.1381835,72.55088554,03-06-2024,2024-06-03 15:58:00+00:00,BD's (BDX) robust product portfolio raises optimism about the stock.,positive
03-06-2024 04:00,NVDA,113.621,115,112.003,115,435020680,up,111.1381835,72.55088554,03-06-2024,2024-06-03 15:30:03+00:00,Berkshire Hathaway B (BRK.B) reported earnings 30 days ago. What's next for the stock? We take a look at earnings estimates for some clues.,positive
03-06-2024 04:00,NVDA,113.621,115,112.003,115,435020680,up,111.1381835,72.55088554,03-06-2024,2024-06-03 14:01:26+00:00,"9 analysts have expressed a variety of opinions on Chord Energy (NASDAQ:CHRD) over the past quarter, offering a diverse set of opinions from bullish to bearish.
The table below provides a concise overview of recent ratings by analysts, offering insights into the changing sentiments over the past 30 days and drawing comparisons with the preceding months for a holistic perspective.




Bullish
Somewhat Bullish
Indifferent
Somewhat Bearish
Bearish




Total Ratings
4
5
0
0
0


Last 30D
1
0
0
0
0


1M Ago
1
2
0
0
0


2M Ago
1
2
0
0
0


3M Ago
1
1
0
0
0



The 12-month price targets assessed by analysts reveal further insights, featuring an average target of $219.11, a high estimate of $233.00, and a low estimate of $195.00. This current average has increased by 2.76% from the previous average price target of $213.22. 

Analyzing Analyst Ratings: A Detailed Breakdown
The perception of Chord Energy by financial experts is analyzed through recent analyst actions. The following summary presents key analysts, their recent evaluations, and adjustments to ratings and price targets.



Analyst
Analyst Firm
Action Taken
Rating
Current Price Target
Prior Price Target




Neal Dingmann
Truist Securities
Lowers
Buy
$226.00
$228.00


Mark Lear
Piper Sandler
Raises
Overweight
$233.00
$231.00


Mark Lear
Piper Sandler
Raises
Overweight
$231.00
$230.00


Nitin Kumar
Mizuho
Raises
Buy
$214.00
$195.00


Scott Hanold
RBC Capital
Raises
Outperform
$200.00
$180.00


Mark Lear
Piper Sandler
Raises
Overweight
$230.00
$219.00


Neal Dingmann
Truist Securities
Lowers
Buy
$224.00
$229.00


Nitin Kumar
Mizuho
Raises
Buy
$195.00
$189.00


Mark Lear
Piper Sandler
Raises
Overweight
$219.00
$218.00



Key Insights:

Action Taken: ...Full story available on Benzinga.com",positive
03-06-2024 04:00,NVDA,113.621,115,112.003,115,435020680,up,111.1381835,72.55088554,03-06-2024,2024-06-03 13:50:12+00:00,The Zacks Style Scores offers investors a way to easily find top-rated stocks based on their investing style. Here's why you should take advantage.,positive
03-06-2024 04:00,NVDA,113.621,115,112.003,115,435020680,up,111.1381835,72.55088554,03-06-2024,2024-06-03 13:48:16+00:00,The semiconductor industry is thriving as the rise of artificial intelligence drives the need for increasing computing power.,neutral
03-06-2024 04:00,NVDA,113.621,115,112.003,115,435020680,up,111.1381835,72.55088554,03-06-2024,2024-06-03 13:45:12+00:00,"Wondering how to pick strong, market-beating stocks for your investment portfolio? Look no further than the Zacks Style Scores.",positive
03-06-2024 04:00,NVDA,113.621,115,112.003,115,435020680,up,111.1381835,72.55088554,03-06-2024,2024-06-03 13:40:13+00:00,"Here at Zacks, our focus is on the proven Zacks Rank system, which emphasizes earnings estimates and estimate revisions to find great stocks. Nevertheless, we are always paying attention to the latest value, growth, and momentum trends to underscore strong picks.",positive
03-06-2024 04:00,NVDA,113.621,115,112.003,115,435020680,up,111.1381835,72.55088554,03-06-2024,2024-06-03 13:25:00+00:00,"Hibbett's (HIBB) Q1 results are expected to reflect continued headwinds from muted discretionary spending due to inflation, which has been affecting consumer sentiments.",positive
03-06-2024 04:00,NVDA,113.621,115,112.003,115,435020680,up,111.1381835,72.55088554,03-06-2024,2024-06-03 13:22:00+00:00,"Chord's (CHRD) merger with Enerplus is expected to create a leading operator within the Williston Basin, boasting a significantly low-cost inventory and a sound financial position.",positive
03-06-2024 04:00,NVDA,113.621,115,112.003,115,435020680,up,111.1381835,72.55088554,03-06-2024,2024-06-03 13:20:00+00:00,"Companies In The Article Are: CZR, ULTA, ZS and GPS.",positive
03-06-2024 04:00,NVDA,113.621,115,112.003,115,435020680,up,111.1381835,72.55088554,03-06-2024,2024-06-03 13:11:00+00:00,Announces Spinoff Company Dedicated to Further Developing its VRU Sensor Solution Leveraging this Technology,positive
03-06-2024 04:00,NVDA,113.621,115,112.003,115,435020680,up,111.1381835,72.55088554,03-06-2024,2024-06-03 13:00:00+00:00,What you need to know:,positive
03-06-2024 04:00,NVDA,113.621,115,112.003,115,435020680,up,111.1381835,72.55088554,03-06-2024,2024-06-03 11:30:00+00:00,VPG to present at June 2024 Sidoti virtual investor conference.,positive
03-06-2024 04:00,NVDA,113.621,115,112.003,115,435020680,up,111.1381835,72.55088554,03-06-2024,2024-06-03 11:00:00+00:00,Stallion Uranium Closes Sale of Non-Core Uranium Projects in Eastern Athabasca Basin,positive
03-06-2024 04:00,NVDA,113.621,115,112.003,115,435020680,up,111.1381835,72.55088554,03-06-2024,2024-06-03 10:27:00+00:00,"BOOT, CPRI and ADNT have been added to the Zacks Rank #5 (Strong Sell) List on June 3, 2024.",positive
03-06-2024 04:00,MSFT,415.525,416.43,408.9234,413.52,16916987,down,418.5528896,3.467561521,03-06-2024,2024-06-03 13:00:04+00:00,"Wondering how to pick strong, market-beating stocks for your investment portfolio? Look no further than the Zacks Rank.",positive
03-06-2024 04:00,MSFT,415.525,416.43,408.9234,413.52,16916987,down,418.5528896,3.467561521,03-06-2024,2024-06-03 12:43:00+00:00,"Gross Margin Improvement of 235 bps46.2% in Q1/2024, Up From 43.9% in Q1/2023Adjusted Gross Margin Improvement of 265 bps49.8% in Q1/2024, Up From 47.1% in Q1/2023",positive
03-06-2024 04:00,MSFT,415.525,416.43,408.9234,413.52,16916987,down,418.5528896,3.467561521,03-06-2024,2024-06-03 12:11:00+00:00,"AUSTIN, Texas, June  03, 2024  (GLOBE NEWSWIRE) -- Molecular Templates, Inc. (Nasdaq: MTEM, “Molecular Templates,” or “MTEM”), a clinical-stage company focused on the discovery and development of targeted biologic therapeutics with unique mechanisms of action (engineered toxin bodies or “ETBs”) for cancer and immune-mediated disease, today provided an update on its clinical-stage programs.",positive
03-06-2024 04:00,MSFT,415.525,416.43,408.9234,413.52,16916987,down,418.5528896,3.467561521,03-06-2024,2024-06-03 11:30:00+00:00,"GSBR-1290 achieved a clinically meaningful and statistically significant placebo-adjusted mean weight loss of 6.2% (p<0.0001) in the Phase 2a obesity study and up to 6.9% (p<0.0001) in the capsule to tablet PK study, in both cases at 12 weeks",positive
03-06-2024 04:00,META,470.86,479.6,468.24,477.49,10760395,up,472.6072262,48.56581532,03-06-2024,2024-06-03 19:01:10+00:00,"Throughout the last three months, 17 analysts have evaluated Kimberly-Clark (NYSE:KMB), offering a diverse set of opinions from bullish to bearish.
The table below summarizes their recent ratings, showcasing the evolving sentiments within the past 30 days and comparing them to the preceding months.




Bullish
Somewhat Bullish
Indifferent
Somewhat Bearish
Bearish




Total Ratings
1
3
10
2
1


Last 30D
0
1
0
0
0


1M Ago
0
0
0
0
0


2M Ago
1
0
6
2
1


3M Ago
0
2
4
0
0



The 12-month price targets, analyzed by analysts, offer insights with an average target of $137.18, a high estimate of $165.00, and a low estimate of $115.00. This current average reflects an increase of 6.96% from the previous average price target of $128.25. 

Understanding Analyst Ratings: A Comprehensive Breakdown
A clear picture of Kimberly-Clark's perception among financial experts is painted with a thorough analysis of recent analyst actions. The summary below outlines key analysts, their recent evaluations, and adjustments to ratings and price targets.



Analyst
Analyst Firm
Action Taken
Rating
Current Price Target
Prior Price Target




Nik Modi
RBC Capital
Raises
Outperform
$165.00
$126.00


Lauren Lieberman
Barclays
Raises
Equal-Weight
$136.00
$132.00


Filippo Falorni
Citigroup
Raises
Sell
$125.00
$111.00


Anna Lizzul
B of A Securities
Raises
Underperform
$115.00
$110.00


Nik Modi
RBC Capital
Raises
Sector Perform
$126.00
$123.00


Alejandro Zamacona
HSBC
Raises
Hold
$150.00
$146.00


Peter Grom
UBS
Raises
Neutral
$138.00
$135.00


Andrea Teixeira
JP Morgan
Raises
Underweight
$123.00
$115.00


Chris Carey
Wells Fargo
Raises
Equal-Weight
$136.00
$131.00


Jason English
Goldman Sachs
Raises
Buy
$152.00
$135.00


Lauren Lieberman
Barclays
Raises
Equal-Weight
$132.00
$124.00


Steve Powers
Deutsche Bank
Raises
Hold
$132.00
$127.00


Korinne Wolfmeyer
Piper Sandler
Raises
Overweight
$152.00
$145.00


Nik Modi
RBC Capital
Maintains
Sector Perform
$123.00
-


Chris Carey
Wells Fargo
Raises
Equal-Weight
$131.00
$125.00


Javier Escalante
Evercore ISI Group
Raises
Outperform
$150.00
$133.00


Alejandro Zamacona
HSBC
Raises
Hold
$146.00
$134.00



Key Insights:

Action Taken: Analysts respond to changes in market conditions ...Full story available on Benzinga.com",neutral
03-06-2024 04:00,META,470.86,479.6,468.24,477.49,10760395,up,472.6072262,48.56581532,03-06-2024,2024-06-03 14:50:00+00:00,Investors need to pay close attention to ServiceNow (NOW) stock based on the movements in the options market lately.,neutral
03-06-2024 04:00,META,470.86,479.6,468.24,477.49,10760395,up,472.6072262,48.56581532,03-06-2024,2024-06-03 12:20:00+00:00,"The trial will be conducted in the U.S. and its results will complement the preclinical data on the LIBERTY® Endovascular Robotic Surgical System, which together are expected to support a future 510(k) submission The trial will be conducted in the U.S. and its results will complement the preclinical data on the LIBERTY® Endovascular Robotic Surgical System, which together are expected to support a future 510(k) submission",neutral
03-06-2024 04:00,META,470.86,479.6,468.24,477.49,10760395,up,472.6072262,48.56581532,03-06-2024,2024-06-03 11:35:00+00:00,FTAI Aviation Commences Cash Tender for its 9.750% Senior Notes Due 2027,negative
03-06-2024 04:00,META,470.86,479.6,468.24,477.49,10760395,up,472.6072262,48.56581532,03-06-2024,2024-06-03 11:30:00+00:00,"TROY, Mich., June  03, 2024  (GLOBE NEWSWIRE) -- Kelly (Nasdaq: KELYA, KELYB) (“the Company”), a leading global specialty talent solutions provider, today announced it has completed the acquisition of Motion Recruitment Partners, LLC (“MRP”), from Littlejohn & Co., LLC (“Littlejohn”), a private investment firm based in Greenwich, Connecticut. Kelly previously announced on May 3, 2024, that it had entered into a definitive agreement to acquire MRP from Littlejohn.",positive
04-06-2024 04:00,GOOG,174.45,175.19,173.22,175.13,12969567,up,175.0417928,26.03648425,04-06-2024,2024-06-04 20:05:00+00:00,"MALVERN, Pa., June  04, 2024  (GLOBE NEWSWIRE) -- TELA Bio, Inc. (""TELA Bio"") (Nasdaq: TELA), a commercial-stage medical technology company focused on providing innovative soft-tissue reconstruction solutions, today announced that it has appointed Jeffrey Blizard, the Global Head of Surgical Sales for Abiomed, a medical device technology company that operates as a stand-alone business within Johnson & Johnson's MedTech Segment, to its Board of Directors, effective June 4, 2024.",positive
04-06-2024 04:00,GOOG,174.45,175.19,173.22,175.13,12969567,up,175.0417928,26.03648425,04-06-2024,2024-06-04 19:03:00+00:00,"Reykjavík Energy (Orkuveitan) is holding a bond auction on Tuesday, June 11th, 2024. Bonds in the green bond classes OR020934 GB and OR180255 GB will be offered for sale.",bearish
